Row,Date,Flight Number,Destination,Delay
6921,6/2/19,2932,CVG,-3.0
6922,6/2/19,2976,CVG,48.0
6923,6/2/19,2918,DAL,6.0
6924,6/2/19,3330,DAL,7.0
6925,6/2/19,3651,DAL,-2.0
6926,6/2/19,3936,DAL,51.0
6927,6/2/19,4632,DEN,5.0
6928,6/2/19,5082,DEN,30.0
6929,6/2/19,3521,DTW,11.0
6930,6/2/19,4478,DTW,1.0
6931,6/2/19,5443,DTW,0.0
6932,6/2/19,2404,ECP,0.0
6933,6/2/19,2914,FLL,20.0
6934,6/2/19,4112,FLL,60.0
6935,6/2/19,4485,FLL,0.0
6936,6/2/19,4551,FLL,-1.0
6937,6/2/19,4850,FLL,40.0
6938,6/2/19,4987,FLL,28.0
6939,6/2/19,5266,FLL,4.0
6940,6/2/19,5474,FLL,0.0
6941,6/2/19,5483,FLL,0.0
6942,6/2/19,5004,GRR,-3.0
6943,6/2/19,1695,HOU,9.0
6944,6/2/19,3851,HOU,-1.0
6945,6/2/19,4075,HOU,66.0
6946,6/2/19,5517,HOU,-3.0
6947,6/2/19,4558,IND,-2.0
6948,6/2/19,5428,IND,-1.0
6949,6/2/19,3862,ISP,25.0
6950,6/2/19,4989,ISP,-4.0
6951,6/2/19,5343,ISP,31.0
6952,6/2/19,2330,JAX,-6.0
6953,6/2/19,3535,JAX,50.0
6954,6/2/19,3619,JAX,-5.0
6955,6/2/19,4927,JAX,-5.0
6956,6/2/19,2331,LAS,-3.0
6957,6/2/19,4728,LAS,57.0
6958,6/2/19,5131,LAS,-1.0
6959,6/2/19,5482,LAS,-1.0
6960,6/2/19,5509,LAS,12.0
6961,6/2/19,5210,LAX,28.0
6962,6/2/19,2661,MCI,0.0
6963,6/2/19,3375,MCI,-5.0
6964,6/2/19,4037,MCI,52.0
6965,6/2/19,2392,MCO,1.0
6966,6/2/19,4170,MCO,-2.0
6967,6/2/19,4906,MCO,-1.0
6968,6/2/19,5520,MCO,-4.0
6969,6/2/19,5707,MCO,-7.0
6970,6/2/19,1262,MDW,78.0
6971,6/2/19,2649,MDW,-2.0
6972,6/2/19,3285,MDW,4.0
6973,6/2/19,3930,MDW,17.0
6974,6/2/19,4954,MDW,82.0
6975,6/2/19,5248,MDW,2.0
6976,6/2/19,5405,MEM,1.0
6977,6/2/19,5447,MEM,24.0
6978,6/2/19,2453,MHT,24.0
6979,6/2/19,2468,MHT,-1.0
6980,6/2/19,4039,MHT,-2.0
6981,6/2/19,4178,MHT,67.0
6982,6/2/19,4973,MHT,64.0
6983,6/2/19,2319,MKE,58.0
6984,6/2/19,2813,MKE,-3.0
6985,6/2/19,2853,MSP,-1.0
6986,6/2/19,3402,MSP,48.0
6987,6/2/19,3278,MSY,4.0
6988,6/2/19,4093,MSY,32.0
6989,6/2/19,4680,MSY,31.0
6990,6/2/19,4876,MSY,1.0
6991,6/2/19,3982,OAK,0.0
6992,6/2/19,2660,OKC,-4.0
6993,6/2/19,3498,ORF,37.0
6994,6/2/19,5378,ORF,6.0
6995,6/2/19,5439,ORF,-4.0
6996,6/2/19,4069,PBI,-3.0
6997,6/2/19,4553,PBI,25.0
6998,6/2/19,2627,PHX,65.0
6999,6/2/19,3246,PHX,3.0
7000,6/2/19,5392,PHX,-3.0
7001,6/2/19,4946,PIT,29.0
7002,6/2/19,5430,PIT,14.0
7003,6/2/19,3760,PVD,19.0
7004,6/2/19,3917,PVD,57.0
7005,6/2/19,4536,PVD,-3.0
7006,6/2/19,4899,PVD,2.0
7007,6/2/19,4980,PVD,94.0
7008,6/2/19,3275,PWM,1.0
7009,6/2/19,3396,PWM,7.0
7010,6/2/19,3810,PWM,61.0
7011,6/2/19,3809,RDU,23.0
7012,6/2/19,3951,RDU,-5.0
7013,6/2/19,4108,RDU,-1.0
7014,6/2/19,4841,RDU,35.0
7015,6/2/19,5418,RDU,10.0
7016,6/2/19,3746,ROC,-1.0
7017,6/2/19,4241,ROC,-6.0
7018,6/2/19,5074,ROC,59.0
7019,6/2/19,2521,RSW,0.0
7020,6/2/19,4106,RSW,29.0
7021,6/2/19,5463,RSW,-4.0
7022,6/2/19,4773,SAN,-3.0
7023,6/2/19,4929,SAN,16.0
7024,6/2/19,3024,SAT,-1.0
7025,6/2/19,4765,SAT,-1.0
7026,6/2/19,5083,SAT,-2.0
7027,6/2/19,2793,SDF,-2.0
7028,6/2/19,3624,SDF,33.0
7029,6/2/19,3818,SDF,17.0
7030,6/2/19,4755,SJU,17.0
7031,6/2/19,4836,SLC,16.0
7032,6/2/19,5408,SMF,-2.0
7033,6/2/19,3668,STL,-1.0
7034,6/2/19,3669,STL,-2.0
7035,6/2/19,4936,STL,56.0
7036,6/2/19,5017,STL,143.0
7037,6/2/19,5299,STL,10.0
7038,6/2/19,3463,TPA,-2.0
7039,6/2/19,3863,TPA,-7.0
7040,6/2/19,4009,TPA,1.0
7041,6/2/19,4050,TPA,29.0
7042,6/2/19,4356,TPA,16.0
7043,6/2/19,5271,TPA,122.0
7044,6/27/19,585,ABQ,0.0
7045,6/27/19,2452,ABQ,92.0
7046,6/27/19,266,ALB,29.0
7047,6/27/19,278,ALB,-2.0
7048,6/27/19,955,ALB,-1.0
7049,6/27/19,1071,ALB,-4.0
7050,6/27/19,1085,ALB,1.0
7051,6/27/19,1160,ALB,-5.0
7052,6/27/19,159,ATL,-1.0
7053,6/27/19,196,ATL,38.0
7054,6/27/19,588,ATL,12.0
7055,6/27/19,2168,ATL,-3.0
7056,6/27/19,2206,ATL,-4.0
7057,6/27/19,2357,ATL,3.0
7058,6/27/19,513,AUS,3.0
7059,6/27/19,2055,AUS,-2.0
7060,6/27/19,2198,AUS,-1.0
7061,6/27/19,400,BDL,25.0
7062,6/27/19,1444,BDL,-1.0
7063,6/27/19,1529,BDL,-4.0
7064,6/27/19,2291,BDL,13.0
7065,6/27/19,2463,BDL,-1.0
7066,6/27/19,1686,BHM,14.0
7067,6/27/19,949,BNA,-4.0
7068,6/27/19,1807,BNA,-5.0
7069,6/27/19,1841,BNA,107.0
7070,6/27/19,2037,BNA,3.0
7071,6/27/19,2087,BNA,78.0
7072,6/27/19,2582,BNA,263.0
7073,6/27/19,345,BOS,-1.0
7074,6/27/19,724,BOS,4.0
7075,6/27/19,1157,BOS,92.0
7076,6/27/19,1159,BOS,-6.0
7077,6/27/19,2143,BOS,-3.0
7078,6/27/19,2157,BOS,12.0
7079,6/27/19,2244,BOS,-4.0
7080,6/27/19,2292,BOS,-7.0
7081,6/27/19,5876,BOS,8.0
7082,6/27/19,1318,BUF,1.0
7083,6/27/19,1392,BUF,10.0
7084,6/27/19,1551,BUF,-8.0
7085,6/27/19,1736,BUF,14.0
7086,6/27/19,2030,BUF,2.0
7087,6/27/19,2296,BUF,-5.0
7088,6/27/19,127,CHS,-3.0
7089,6/27/19,2469,CHS,-6.0
7090,6/27/19,2481,CHS,-7.0
7091,6/27/19,2510,CHS,23.0
7092,6/27/19,16,CLE,0.0
7093,6/27/19,2363,CLE,6.0
7094,6/27/19,2604,CLE,15.0
7095,6/27/19,2351,CLT,0.0
7096,6/27/19,2401,CLT,5.0
7097,6/27/19,5880,CLT,-3.0
7098,6/27/19,262,CMH,-1.0
7099,6/27/19,449,CMH,10.0
7100,6/27/19,934,CMH,29.0
7101,6/27/19,1726,CMH,-3.0
7102,6/27/19,1385,CVG,0.0
7103,6/27/19,1681,CVG,58.0
7104,6/27/19,1879,CVG,24.0
7105,6/27/19,801,DAL,0.0
7106,6/27/19,1922,DAL,13.0
7107,6/27/19,2502,DAL,5.0
7108,6/27/19,3293,DAL,33.0
7109,6/27/19,180,DEN,3.0
7110,6/27/19,347,DEN,7.0
7111,6/27/19,1755,DEN,2.0
7112,6/27/19,2219,DEN,12.0
7113,6/27/19,5423,DEN,7.0
7114,6/27/19,376,DTW,-1.0
7115,6/27/19,402,DTW,-2.0
7116,6/27/19,2539,DTW,0.0
7117,6/27/19,2590,ECP,-1.0
7118,6/27/19,133,FLL,22.0
7119,6/27/19,698,FLL,139.0
7120,6/27/19,1124,FLL,6.0
7121,6/27/19,1494,FLL,29.0
7122,6/27/19,1576,FLL,-3.0
7123,6/27/19,1859,FLL,0.0
7124,6/27/19,5878,FLL,-1.0
7125,6/27/19,5923,FLL,38.0
7126,6/27/19,1489,GRR,1.0
7127,6/27/19,28,HOU,2.0
7128,6/27/19,1050,HOU,-1.0
7129,6/27/19,1456,HOU,3.0
7130,6/27/19,2340,HOU,-4.0
7131,6/27/19,2500,HOU,34.0
7132,6/27/19,5837,HOU,-3.0
7133,6/27/19,681,IND,0.0
7134,6/27/19,1179,IND,117.0
7135,6/27/19,1199,IND,-3.0
7136,6/27/19,1471,IND,1.0
7137,6/27/19,1247,ISP,-2.0
7138,6/27/19,1684,ISP,7.0
7139,6/27/19,1984,ISP,-3.0
7140,6/27/19,2425,ISP,-1.0
7141,6/27/19,2489,ISP,19.0
7142,6/27/19,498,JAX,78.0
7143,6/27/19,635,JAX,-7.0
7144,6/27/19,1552,JAX,-6.0
7145,6/27/19,5457,JAX,0.0
7146,6/27/19,302,LAS,-2.0
7147,6/27/19,1591,LAS,3.0
7148,6/27/19,1594,LAS,0.0
7149,6/27/19,2314,LAS,98.0
7150,6/27/19,1504,LAX,-1.0
7151,6/27/19,1917,LAX,57.0
7152,6/27/19,2534,LAX,3.0
7153,6/27/19,435,MCI,7.0
7154,6/27/19,1708,MCI,3.0
7155,6/27/19,5864,MCI,17.0
7156,6/27/19,369,MCO,9.0
7157,6/27/19,496,MCO,24.0
7158,6/27/19,682,MCO,1.0
7159,6/27/19,890,MCO,116.0
7160,6/27/19,2309,MCO,99.0
7161,6/27/19,2318,MCO,11.0
7162,6/27/19,2435,MCO,17.0
7163,6/27/19,2471,MCO,72.0
7164,6/27/19,2541,MCO,-6.0
7165,6/27/19,5,MDW,-1.0
7166,6/27/19,187,MDW,0.0
7167,6/27/19,365,MDW,60.0
7168,6/27/19,1066,MDW,-5.0
7169,6/27/19,2335,MDW,0.0
7170,6/27/19,2424,MDW,1.0
7171,6/27/19,2552,MDW,2.0
7172,6/27/19,2308,MEM,-5.0
7173,6/27/19,235,MHT,0.0
7174,6/27/19,314,MHT,2.0
7175,6/27/19,654,MHT,-7.0
7176,6/27/19,1125,MHT,197.0
7177,6/27/19,2577,MHT,-3.0
7178,6/27/19,5867,MHT,34.0
7179,6/27/19,1353,MKE,-6.0
7180,6/27/19,2174,MKE,0.0
7181,6/27/19,2352,MKE,-4.0
7182,6/27/19,1151,MSP,-3.0
7183,6/27/19,1988,MSP,-2.0
7184,6/27/19,1677,MSY,-5.0
7185,6/27/19,2002,MSY,-3.0
7186,6/27/19,2427,MSY,69.0
7187,6/27/19,2517,MSY,-3.0
7188,6/27/19,1641,OAK,0.0
7189,6/27/19,857,OKC,-2.0
7190,6/27/19,889,ORF,5.0
7191,6/27/19,1049,ORF,24.0
7192,6/27/19,1682,ORF,-5.0
7193,6/27/19,1855,ORF,123.0
7194,6/27/19,5974,ORF,-5.0
7195,6/27/19,2418,PBI,31.0
7196,6/27/19,2465,PBI,-2.0
7197,6/27/19,264,PHX,57.0
7198,6/27/19,577,PHX,-3.0
7199,6/27/19,888,PIT,-4.0
7200,6/27/19,1316,PIT,-7.0
7201,6/27/19,2056,PIT,38.0
7202,6/27/19,398,PVD,21.0
7203,6/27/19,552,PVD,-1.0
7204,6/27/19,632,PVD,-3.0
7205,6/27/19,1069,PVD,11.0
7206,6/27/19,1229,PVD,-1.0
7207,6/27/19,1448,PVD,2.0
7208,6/27/19,2343,PVD,0.0
7209,6/27/19,213,PWM,31.0
7210,6/27/19,697,PWM,164.0
7211,6/27/19,1172,PWM,41.0
7212,6/27/19,1683,PWM,-9.0
7213,6/27/19,696,RDU,21.0
7214,6/27/19,1305,RDU,-6.0
7215,6/27/19,1434,RDU,-9.0
7216,6/27/19,1685,RDU,-2.0
7217,6/27/19,2289,RDU,-4.0
7218,6/27/19,2428,RDU,-3.0
7219,6/27/19,5853,RDU,-4.0
7220,6/27/19,1077,ROC,31.0
7221,6/27/19,2320,ROC,-2.0
7222,6/27/19,2342,ROC,-1.0
7223,6/27/19,254,RSW,8.0
7224,6/27/19,1317,RSW,0.0
7225,6/27/19,2545,RSW,-2.0
7226,6/27/19,1086,SAN,7.0
7227,6/27/19,2525,SAN,3.0
7228,6/27/19,548,SAT,-4.0
7229,6/27/19,2319,SAT,22.0
7230,6/27/19,105,SDF,19.0
7231,6/27/19,291,SDF,-6.0
7232,6/27/19,466,SDF,-3.0
7233,6/27/19,5295,SDF,57.0
7234,6/27/19,2438,SEA,107.0
7235,6/27/19,2434,SJC,2.0
7236,6/27/19,1770,SJU,14.0
7237,6/27/19,2133,SJU,65.0
7238,6/27/19,452,SLC,-6.0
7239,6/27/19,2399,SLC,1.0
7240,6/27/19,2398,SMF,-1.0
7241,6/27/19,686,STL,31.0
7242,6/27/19,705,STL,-3.0
7243,6/27/19,2477,STL,-1.0
7244,6/27/19,5888,STL,10.0
7245,6/27/19,313,TPA,-7.0
7246,6/27/19,582,TPA,4.0
7247,6/27/19,935,TPA,1.0
7248,6/27/19,998,TPA,0.0
7249,6/27/19,1173,TPA,16.0
7250,6/27/19,1680,TPA,-4.0
7251,6/27/19,2008,TPA,-2.0
7252,6/27/19,3373,TPA,-1.0
7253,6/23/19,4179,ABQ,-1.0
7254,6/23/19,4506,ABQ,1.0
7255,6/23/19,2794,ALB,1.0
7256,6/23/19,3844,ALB,10.0
7257,6/23/19,4214,ALB,-1.0
7258,6/23/19,5135,ALB,0.0
7259,6/23/19,5606,ALB,23.0
7260,6/23/19,3571,ATL,-1.0
7261,6/23/19,3933,ATL,-1.0
7262,6/23/19,4307,ATL,28.0
7263,6/23/19,4429,ATL,43.0
7264,6/23/19,5136,ATL,0.0
7265,6/23/19,5523,ATL,11.0
7266,6/23/19,1905,AUS,-4.0
7267,6/23/19,4087,AUS,0.0
7268,6/23/19,4185,AUS,10.0
7269,6/23/19,3189,BDL,-2.0
7270,6/23/19,3633,BDL,0.0
7271,6/23/19,4211,BDL,-3.0
7272,6/23/19,4330,BDL,-3.0
7273,6/23/19,4636,BDL,-1.0
7274,6/23/19,4880,BDL,3.0
7275,6/23/19,2833,BHM,0.0
7276,6/23/19,3881,BHM,-1.0
7277,6/23/19,2076,BNA,88.0
7278,6/23/19,3719,BNA,0.0
7279,6/23/19,4241,BNA,-1.0
7280,6/23/19,4819,BNA,-4.0
7281,6/23/19,5126,BNA,2.0
7282,6/23/19,1712,BOS,41.0
7283,6/23/19,3131,BOS,-5.0
7284,6/23/19,3367,BOS,1.0
7285,6/23/19,3754,BOS,-2.0
7286,6/23/19,3860,BOS,-3.0
7287,6/23/19,4484,BOS,-3.0
7288,6/23/19,4764,BOS,-4.0
7289,6/23/19,5158,BOS,-1.0
7290,6/23/19,3262,BUF,12.0
7291,6/23/19,3888,BUF,-5.0
7292,6/23/19,4898,BUF,-2.0
7293,6/23/19,5521,BUF,-2.0
7294,6/23/19,33,CHS,-1.0
7295,6/23/19,1902,CHS,5.0
7296,6/23/19,3156,CHS,5.0
7297,6/23/19,1946,CLE,72.0
7298,6/23/19,4591,CLE,5.0
7299,6/23/19,4923,CLE,-5.0
7300,6/23/19,5566,CLT,-6.0
7301,6/23/19,5685,CLT,-1.0
7302,6/23/19,5831,CLT,-2.0
7303,6/23/19,2739,CMH,6.0
7304,6/23/19,5145,CMH,-5.0
7305,6/23/19,5234,CMH,48.0
7306,6/23/19,2733,CVG,17.0
7307,6/23/19,4347,CVG,-4.0
7308,6/23/19,4469,CVG,15.0
7309,6/23/19,1928,DAL,0.0
7310,6/23/19,4280,DAL,-3.0
7311,6/23/19,5621,DAL,9.0
7312,6/23/19,5715,DAL,-2.0
7313,6/23/19,1094,DEN,9.0
7314,6/23/19,1887,DEN,22.0
7315,6/23/19,2636,DEN,6.0
7316,6/23/19,4816,DEN,10.0
7317,6/23/19,5716,DEN,-3.0
7318,6/23/19,2559,DTW,8.0
7319,6/23/19,3092,DTW,6.0
7320,6/23/19,4013,DTW,17.0
7321,6/23/19,5022,ECP,-5.0
7322,6/23/19,3057,FLL,-5.0
7323,6/23/19,3177,FLL,1.0
7324,6/23/19,3839,FLL,-1.0
7325,6/23/19,3938,FLL,-1.0
7326,6/23/19,4789,FLL,0.0
7327,6/23/19,5112,FLL,-3.0
7328,6/23/19,5346,FLL,-6.0
7329,6/23/19,5522,FLL,0.0
7330,6/23/19,3026,GRR,10.0
7331,6/23/19,1284,HOU,92.0
7332,6/23/19,2970,HOU,-5.0
7333,6/23/19,3826,HOU,-5.0
7334,6/23/19,5031,HOU,69.0
7335,6/23/19,2695,IND,7.0
7336,6/23/19,3474,IND,1.0
7337,6/23/19,4334,IND,-3.0
7338,6/23/19,4654,ISP,42.0
7339,6/23/19,5096,ISP,0.0
7340,6/23/19,5396,ISP,4.0
7341,6/23/19,4150,JAX,23.0
7342,6/23/19,4382,JAX,-7.0
7343,6/23/19,5174,JAX,94.0
7344,6/23/19,5316,JAX,26.0
7345,6/23/19,3838,LAS,82.0
7346,6/23/19,3993,LAS,-1.0
7347,6/23/19,4687,LAS,8.0
7348,6/23/19,3345,LAX,2.0
7349,6/23/19,3902,LAX,-2.0
7350,6/23/19,2672,MCI,3.0
7351,6/23/19,4166,MCI,0.0
7352,6/23/19,5194,MCI,-1.0
7353,6/23/19,2147,MCO,-3.0
7354,6/23/19,3183,MCO,0.0
7355,6/23/19,3534,MCO,1.0
7356,6/23/19,3664,MCO,8.0
7357,6/23/19,3697,MCO,-1.0
7358,6/23/19,4055,MCO,-1.0
7359,6/23/19,4146,MCO,-1.0
7360,6/23/19,4282,MCO,36.0
7361,6/23/19,5582,MCO,24.0
7362,6/23/19,3150,MDW,-1.0
7363,6/23/19,3587,MDW,-6.0
7364,6/23/19,4287,MDW,-3.0
7365,6/23/19,4414,MDW,0.0
7366,6/23/19,4791,MDW,-3.0
7367,6/23/19,4840,MDW,2.0
7368,6/23/19,5590,MDW,-3.0
7369,6/23/19,4227,MEM,-2.0
7370,6/23/19,4361,MEM,-4.0
7371,6/23/19,3617,MHT,55.0
7372,6/23/19,4325,MHT,-6.0
7373,6/23/19,4477,MHT,-4.0
7374,6/23/19,5325,MHT,5.0
7375,6/23/19,6586,MHT,-1.0
7376,6/23/19,3594,MKE,-3.0
7377,6/23/19,5159,MKE,-1.0
7378,6/23/19,2173,MSP,25.0
7379,6/23/19,5268,MSP,-1.0
7380,6/23/19,5105,MSY,0.0
7381,6/23/19,5189,MSY,-2.0
7382,6/23/19,5469,MSY,41.0
7383,6/23/19,5697,MSY,-4.0
7384,6/23/19,4374,OAK,3.0
7385,6/23/19,3608,OKC,29.0
7386,6/23/19,3218,ORF,24.0
7387,6/23/19,4084,ORF,-4.0
7388,6/23/19,4199,ORF,12.0
7389,6/23/19,5368,ORF,0.0
7390,6/23/19,5016,PBI,27.0
7391,6/23/19,5246,PBI,25.0
7392,6/23/19,5485,PBI,0.0
7393,6/23/19,4863,PDX,1.0
7394,6/23/19,5509,PHX,25.0
7395,6/23/19,5668,PHX,4.0
7396,6/23/19,3339,PIT,35.0
7397,6/23/19,3463,PIT,-5.0
7398,6/23/19,2100,PVD,2.0
7399,6/23/19,3747,PVD,-3.0
7400,6/23/19,4272,PVD,3.0
7401,6/23/19,5018,PVD,-3.0
7402,6/23/19,5207,PVD,-4.0
7403,6/23/19,5402,PVD,8.0
7404,6/23/19,1761,PWM,0.0
7405,6/23/19,4151,PWM,6.0
7406,6/23/19,4638,PWM,-4.0
7407,6/23/19,2766,RDU,-4.0
7408,6/23/19,3101,RDU,45.0
7409,6/23/19,3553,RDU,87.0
7410,6/23/19,4312,RDU,4.0
7411,6/23/19,4371,RDU,0.0
7412,6/23/19,4843,RDU,6.0
7413,6/23/19,6498,RDU,2.0
7414,6/23/19,3537,ROC,0.0
7415,6/23/19,4085,ROC,64.0
7416,6/23/19,4294,ROC,76.0
7417,6/23/19,3432,RSW,-2.0
7418,6/23/19,3635,RSW,0.0
7419,6/23/19,4821,RSW,-1.0
7420,6/23/19,5322,RSW,-3.0
7421,6/23/19,3964,SAN,0.0
7422,6/23/19,5421,SAN,-2.0
7423,6/23/19,2891,SAT,6.0
7424,6/23/19,2992,SAT,-5.0
7425,6/23/19,5676,SAT,8.0
7426,6/23/19,2684,SDF,14.0
7427,6/23/19,2924,SDF,0.0
7428,6/23/19,3513,SDF,-4.0
7429,6/23/19,5634,SJC,-5.0
7430,6/23/19,4073,SJU,9.0
7431,6/23/19,4988,SJU,-9.0
7432,6/23/19,4080,SLC,55.0
7433,6/23/19,3532,SMF,34.0
7434,6/23/19,3384,STL,15.0
7435,6/23/19,3408,STL,2.0
7436,6/23/19,4535,STL,-2.0
7437,6/23/19,5648,STL,0.0
7438,6/23/19,329,TPA,1.0
7439,6/23/19,1906,TPA,25.0
7440,6/23/19,3373,TPA,-3.0
7441,6/23/19,4270,TPA,-3.0
7442,6/23/19,4271,TPA,36.0
7443,6/23/19,4511,TPA,5.0
7444,6/23/19,4911,TPA,2.0
7445,6/23/19,6623,TPA,26.0
7446,6/24/19,585,ABQ,1.0
7447,6/24/19,2452,ABQ,-1.0
7448,6/24/19,266,ALB,55.0
7449,6/24/19,278,ALB,-4.0
7450,6/24/19,955,ALB,3.0
7451,6/24/19,1071,ALB,9.0
7452,6/24/19,1085,ALB,-1.0
7453,6/24/19,1160,ALB,4.0
7454,6/24/19,159,ATL,10.0
7455,6/24/19,196,ATL,-1.0
7456,6/24/19,588,ATL,78.0
7457,6/24/19,2168,ATL,1.0
7458,6/24/19,2206,ATL,14.0
7459,6/24/19,2357,ATL,12.0
7460,6/24/19,513,AUS,-3.0
7461,6/24/19,2055,AUS,-4.0
7462,6/24/19,2198,AUS,2.0
7463,6/24/19,400,BDL,-3.0
7464,6/24/19,1444,BDL,-3.0
7465,6/24/19,1529,BDL,-2.0
7466,6/24/19,2291,BDL,20.0
7467,6/24/19,2463,BDL,13.0
7468,6/24/19,1686,BHM,3.0
7469,6/24/19,949,BNA,94.0
7470,6/24/19,1807,BNA,-2.0
7471,6/24/19,1841,BNA,0.0
7472,6/24/19,2037,BNA,29.0
7473,6/24/19,2087,BNA,28.0
7474,6/24/19,2582,BNA,1.0
7475,6/24/19,345,BOS,0.0
7476,6/24/19,724,BOS,6.0
7477,6/24/19,1157,BOS,16.0
7478,6/24/19,1159,BOS,0.0
7479,6/24/19,2143,BOS,-2.0
7480,6/24/19,2157,BOS,36.0
7481,6/24/19,2244,BOS,3.0
7482,6/24/19,2292,BOS,-2.0
7483,6/24/19,5876,BOS,4.0
7484,6/24/19,1318,BUF,14.0
7485,6/24/19,1392,BUF,10.0
7486,6/24/19,1551,BUF,-5.0
7487,6/24/19,1736,BUF,12.0
7488,6/24/19,2030,BUF,33.0
7489,6/24/19,2296,BUF,-3.0
7490,6/24/19,127,CHS,18.0
7491,6/24/19,2469,CHS,-1.0
7492,6/24/19,2481,CHS,2.0
7493,6/24/19,2510,CHS,-6.0
7494,6/24/19,16,CLE,57.0
7495,6/24/19,2363,CLE,-1.0
7496,6/24/19,2604,CLE,1.0
7497,6/24/19,2351,CLT,0.0
7498,6/24/19,2401,CLT,39.0
7499,6/24/19,5880,CLT,-3.0
7500,6/24/19,262,CMH,-1.0
7501,6/24/19,449,CMH,13.0
7502,6/24/19,934,CMH,-5.0
7503,6/24/19,1726,CMH,2.0
7504,6/24/19,1385,CVG,-1.0
7505,6/24/19,1681,CVG,94.0
7506,6/24/19,1879,CVG,-4.0
7507,6/24/19,801,DAL,0.0
7508,6/24/19,1922,DAL,32.0
7509,6/24/19,2502,DAL,-2.0
7510,6/24/19,3293,DAL,62.0
7511,6/24/19,180,DEN,75.0
7512,6/24/19,347,DEN,-1.0
7513,6/24/19,1755,DEN,-3.0
7514,6/24/19,2219,DEN,39.0
7515,6/24/19,5423,DEN,47.0
7516,6/24/19,376,DTW,5.0
7517,6/24/19,402,DTW,-1.0
7518,6/24/19,2539,DTW,82.0
7519,6/24/19,2590,ECP,6.0
7520,6/24/19,133,FLL,16.0
7521,6/24/19,698,FLL,36.0
7522,6/24/19,1124,FLL,52.0
7523,6/24/19,1494,FLL,0.0
7524,6/24/19,1576,FLL,-4.0
7525,6/24/19,1859,FLL,51.0
7526,6/24/19,5878,FLL,-2.0
7527,6/24/19,5923,FLL,16.0
7528,6/24/19,1489,GRR,2.0
7529,6/24/19,28,HOU,-3.0
7530,6/24/19,1050,HOU,35.0
7531,6/24/19,1456,HOU,-3.0
7532,6/24/19,2340,HOU,19.0
7533,6/24/19,2500,HOU,11.0
7534,6/24/19,5837,HOU,11.0
7535,6/24/19,681,IND,-1.0
7536,6/24/19,1179,IND,2.0
7537,6/24/19,1199,IND,-1.0
7538,6/24/19,1471,IND,0.0
7539,6/24/19,1247,ISP,-2.0
7540,6/24/19,1684,ISP,4.0
7541,6/24/19,1984,ISP,-3.0
7542,6/24/19,2425,ISP,6.0
7543,6/24/19,2489,ISP,-5.0
7544,6/24/19,498,JAX,27.0
7545,6/24/19,635,JAX,-3.0
7546,6/24/19,1552,JAX,-1.0
7547,6/24/19,5457,JAX,-7.0
7548,6/24/19,302,LAS,62.0
7549,6/24/19,1591,LAS,88.0
7550,6/24/19,1594,LAS,-1.0
7551,6/24/19,2314,LAS,58.0
7552,6/24/19,1504,LAX,0.0
7553,6/24/19,1917,LAX,92.0
7554,6/24/19,2534,LAX,34.0
7555,6/24/19,435,MCI,66.0
7556,6/24/19,1708,MCI,-1.0
7557,6/24/19,5864,MCI,53.0
7558,6/24/19,369,MCO,0.0
7559,6/24/19,496,MCO,0.0
7560,6/24/19,682,MCO,8.0
7561,6/24/19,890,MCO,2.0
7562,6/24/19,2309,MCO,9.0
7563,6/24/19,2318,MCO,0.0
7564,6/24/19,2435,MCO,0.0
7565,6/24/19,2471,MCO,25.0
7566,6/24/19,2541,MCO,26.0
7567,6/24/19,5,MDW,67.0
7568,6/24/19,187,MDW,-2.0
7569,6/24/19,365,MDW,-5.0
7570,6/24/19,1066,MDW,6.0
7571,6/24/19,2335,MDW,102.0
7572,6/24/19,2424,MDW,0.0
7573,6/24/19,2552,MDW,0.0
7574,6/24/19,2308,MEM,5.0
7575,6/24/19,235,MHT,28.0
7576,6/24/19,314,MHT,-3.0
7577,6/24/19,654,MHT,-7.0
7578,6/24/19,1125,MHT,-3.0
7579,6/24/19,2577,MHT,-3.0
7580,6/24/19,5867,MHT,82.0
7581,6/24/19,1353,MKE,-3.0
7582,6/24/19,2174,MKE,31.0
7583,6/24/19,2352,MKE,6.0
7584,6/24/19,1151,MSP,45.0
7585,6/24/19,1988,MSP,10.0
7586,6/24/19,1677,MSY,0.0
7587,6/24/19,2002,MSY,-1.0
7588,6/24/19,2427,MSY,-3.0
7589,6/24/19,2517,MSY,20.0
7590,6/24/19,1641,OAK,2.0
7591,6/24/19,857,OKC,1.0
7592,6/24/19,889,ORF,-2.0
7593,6/24/19,1049,ORF,-7.0
7594,6/24/19,1682,ORF,-5.0
7595,6/24/19,1855,ORF,9.0
7596,6/24/19,5974,ORF,-3.0
7597,6/24/19,2418,PBI,-3.0
7598,6/24/19,2465,PBI,-1.0
7599,6/24/19,264,PHX,14.0
7600,6/24/19,577,PHX,0.0
7601,6/24/19,888,PIT,0.0
7602,6/24/19,1316,PIT,-4.0
7603,6/24/19,2056,PIT,62.0
7604,6/24/19,398,PVD,26.0
7605,6/24/19,552,PVD,6.0
7606,6/24/19,632,PVD,-4.0
7607,6/24/19,1069,PVD,8.0
7608,6/24/19,1229,PVD,13.0
7609,6/24/19,1448,PVD,4.0
7610,6/24/19,2343,PVD,-4.0
7611,6/24/19,213,PWM,10.0
7612,6/24/19,697,PWM,2.0
