"QUARTER","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","FL_DATE","MKT_CARRIER_FL_NUM","OP_UNIQUE_CARRIER","OP_CARRIER_AIRLINE_ID","ORIGIN_AIRPORT_ID","ORIGIN_AIRPORT_SEQ_ID","ORIGIN_CITY_MARKET_ID","ORIGIN","DEST_AIRPORT_ID","DEST_AIRPORT_SEQ_ID","DEST_CITY_MARKET_ID","DEST","DEP_TIME","DEP_DELAY","DEP_DELAY_NEW",
2,6,19,3,2019-06-19,"908","NK",20416,15304,1530402,33195,"TPA",10821,1082106,30852,"BWI","1913",3.00,3.00,
2,6,21,5,2019-06-21,"908","NK",20416,15304,1530402,33195,"TPA",10821,1082106,30852,"BWI","1904",-6.00,0.00,
2,6,22,6,2019-06-22,"908","NK",20416,15304,1530402,33195,"TPA",10821,1082106,30852,"BWI","1909",-1.00,0.00,
2,6,24,1,2019-06-24,"908","NK",20416,15304,1530402,33195,"TPA",10821,1082106,30852,"BWI","2025",75.00,75.00,
2,6,26,3,2019-06-26,"908","NK",20416,15304,1530402,33195,"TPA",10821,1082106,30852,"BWI","1933",23.00,23.00,
2,6,28,5,2019-06-28,"908","NK",20416,15304,1530402,33195,"TPA",10821,1082106,30852,"BWI","1922",12.00,12.00,
2,6,29,6,2019-06-29,"908","NK",20416,15304,1530402,33195,"TPA",10821,1082106,30852,"BWI","1929",19.00,19.00,
2,6,1,6,2019-06-01,"909","NK",20416,10821,1082106,30852,"BWI",15304,1530402,33195,"TPA","1546",-4.00,0.00,
2,6,3,1,2019-06-03,"909","NK",20416,10821,1082106,30852,"BWI",15304,1530402,33195,"TPA","1543",-7.00,0.00,
2,6,5,3,2019-06-05,"909","NK",20416,10821,1082106,30852,"BWI",15304,1530402,33195,"TPA","1554",4.00,4.00,
2,6,7,5,2019-06-07,"909","NK",20416,10821,1082106,30852,"BWI",15304,1530402,33195,"TPA","1544",-6.00,0.00,
2,6,8,6,2019-06-08,"909","NK",20416,10821,1082106,30852,"BWI",15304,1530402,33195,"TPA","1548",-2.00,0.00,
2,6,10,1,2019-06-10,"909","NK",20416,10821,1082106,30852,"BWI",15304,1530402,33195,"TPA","1540",-10.00,0.00,
2,6,12,3,2019-06-12,"909","NK",20416,10821,1082106,30852,"BWI",15304,1530402,33195,"TPA","1538",-12.00,0.00,
2,6,14,5,2019-06-14,"909","NK",20416,10821,1082106,30852,"BWI",15304,1530402,33195,"TPA","1607",17.00,17.00,
2,6,15,6,2019-06-15,"909","NK",20416,10821,1082106,30852,"BWI",15304,1530402,33195,"TPA","1553",3.00,3.00,
2,6,17,1,2019-06-17,"909","NK",20416,10821,1082106,30852,"BWI",15304,1530402,33195,"TPA","1554",4.00,4.00,
2,6,19,3,2019-06-19,"909","NK",20416,10821,1082106,30852,"BWI",15304,1530402,33195,"TPA","1544",-6.00,0.00,
2,6,21,5,2019-06-21,"909","NK",20416,10821,1082106,30852,"BWI",15304,1530402,33195,"TPA","1545",-5.00,0.00,
2,6,22,6,2019-06-22,"909","NK",20416,10821,1082106,30852,"BWI",15304,1530402,33195,"TPA","1548",-2.00,0.00,
2,6,24,1,2019-06-24,"909","NK",20416,10821,1082106,30852,"BWI",15304,1530402,33195,"TPA","1628",38.00,38.00,
2,6,26,3,2019-06-26,"909","NK",20416,10821,1082106,30852,"BWI",15304,1530402,33195,"TPA","1544",-6.00,0.00,
2,6,28,5,2019-06-28,"909","NK",20416,10821,1082106,30852,"BWI",15304,1530402,33195,"TPA","1550",0.00,0.00,
2,6,29,6,2019-06-29,"909","NK",20416,10821,1082106,30852,"BWI",15304,1530402,33195,"TPA","1558",8.00,8.00,
2,6,1,6,2019-06-01,"935","NK",20416,10821,1082106,30852,"BWI",13495,1349505,33495,"MSY","1706",11.00,11.00,
2,6,2,7,2019-06-02,"935","NK",20416,10821,1082106,30852,"BWI",13495,1349505,33495,"MSY","1649",-6.00,0.00,
2,6,3,1,2019-06-03,"935","NK",20416,10821,1082106,30852,"BWI",13495,1349505,33495,"MSY","1652",-3.00,0.00,
2,6,4,2,2019-06-04,"935","NK",20416,10821,1082106,30852,"BWI",13495,1349505,33495,"MSY","1652",-3.00,0.00,
2,6,5,3,2019-06-05,"935","NK",20416,10821,1082106,30852,"BWI",13495,1349505,33495,"MSY","1814",79.00,79.00,
2,6,6,4,2019-06-06,"935","NK",20416,10821,1082106,30852,"BWI",13495,1349505,33495,"MSY","1653",-2.00,0.00,
2,6,7,5,2019-06-07,"935","NK",20416,10821,1082106,30852,"BWI",13495,1349505,33495,"MSY","1651",-4.00,0.00,
2,6,8,6,2019-06-08,"935","NK",20416,10821,1082106,30852,"BWI",13495,1349505,33495,"MSY","1741",46.00,46.00,
2,6,9,7,2019-06-09,"935","NK",20416,10821,1082106,30852,"BWI",13495,1349505,33495,"MSY","1712",17.00,17.00,
2,6,10,1,2019-06-10,"935","NK",20416,10821,1082106,30852,"BWI",13495,1349505,33495,"MSY","1720",25.00,25.00,
2,6,11,2,2019-06-11,"935","NK",20416,10821,1082106,30852,"BWI",13495,1349505,33495,"MSY","2306",371.00,371.00,
2,6,12,3,2019-06-12,"935","NK",20416,10821,1082106,30852,"BWI",13495,1349505,33495,"MSY","1720",25.00,25.00,
2,6,13,4,2019-06-13,"935","NK",20416,10821,1082106,30852,"BWI",13495,1349505,33495,"MSY","1640",-5.00,0.00,
2,6,14,5,2019-06-14,"935","NK",20416,10821,1082106,30852,"BWI",13495,1349505,33495,"MSY","1640",-5.00,0.00,
2,6,15,6,2019-06-15,"935","NK",20416,10821,1082106,30852,"BWI",13495,1349505,33495,"MSY","1703",18.00,18.00,
2,6,16,7,2019-06-16,"935","NK",20416,10821,1082106,30852,"BWI",13495,1349505,33495,"MSY","1653",8.00,8.00,
2,6,17,1,2019-06-17,"935","NK",20416,10821,1082106,30852,"BWI",13495,1349505,33495,"MSY","1645",0.00,0.00,
2,6,18,2,2019-06-18,"935","NK",20416,10821,1082106,30852,"BWI",13495,1349505,33495,"MSY","1702",17.00,17.00,
2,6,19,3,2019-06-19,"935","NK",20416,10821,1082106,30852,"BWI",13495,1349505,33495,"MSY","1648",3.00,3.00,
2,6,20,4,2019-06-20,"935","NK",20416,10821,1082106,30852,"BWI",13495,1349505,33495,"MSY","1647",2.00,2.00,
2,6,21,5,2019-06-21,"935","NK",20416,10821,1082106,30852,"BWI",13495,1349505,33495,"MSY","1644",-1.00,0.00,
2,6,22,6,2019-06-22,"935","NK",20416,10821,1082106,30852,"BWI",13495,1349505,33495,"MSY","1642",-3.00,0.00,
2,6,23,7,2019-06-23,"935","NK",20416,10821,1082106,30852,"BWI",13495,1349505,33495,"MSY","1701",16.00,16.00,
2,6,24,1,2019-06-24,"935","NK",20416,10821,1082106,30852,"BWI",13495,1349505,33495,"MSY","1640",-5.00,0.00,
2,6,25,2,2019-06-25,"935","NK",20416,10821,1082106,30852,"BWI",13495,1349505,33495,"MSY","1639",-6.00,0.00,
2,6,26,3,2019-06-26,"935","NK",20416,10821,1082106,30852,"BWI",13495,1349505,33495,"MSY","1640",-5.00,0.00,
2,6,27,4,2019-06-27,"935","NK",20416,10821,1082106,30852,"BWI",13495,1349505,33495,"MSY","1810",85.00,85.00,
2,6,28,5,2019-06-28,"935","NK",20416,10821,1082106,30852,"BWI",13495,1349505,33495,"MSY","1638",-7.00,0.00,
2,6,29,6,2019-06-29,"935","NK",20416,10821,1082106,30852,"BWI",13495,1349505,33495,"MSY","1909",144.00,144.00,
2,6,30,7,2019-06-30,"935","NK",20416,10821,1082106,30852,"BWI",13495,1349505,33495,"MSY","1648",3.00,3.00,
2,6,1,6,2019-06-01,"950","NK",20416,13495,1349505,33495,"MSY",10821,1082106,30852,"BWI","1100",-15.00,0.00,
2,6,2,7,2019-06-02,"950","NK",20416,13495,1349505,33495,"MSY",10821,1082106,30852,"BWI","1110",-5.00,0.00,
2,6,3,1,2019-06-03,"950","NK",20416,13495,1349505,33495,"MSY",10821,1082106,30852,"BWI","1107",-8.00,0.00,
2,6,4,2,2019-06-04,"950","NK",20416,13495,1349505,33495,"MSY",10821,1082106,30852,"BWI","",,,
2,6,5,3,2019-06-05,"950","NK",20416,13495,1349505,33495,"MSY",10821,1082106,30852,"BWI","1121",6.00,6.00,
2,6,6,4,2019-06-06,"950","NK",20416,13495,1349505,33495,"MSY",10821,1082106,30852,"BWI","1129",14.00,14.00,
2,6,7,5,2019-06-07,"950","NK",20416,13495,1349505,33495,"MSY",10821,1082106,30852,"BWI","1113",-2.00,0.00,
2,6,8,6,2019-06-08,"950","NK",20416,13495,1349505,33495,"MSY",10821,1082106,30852,"BWI","1111",-4.00,0.00,
2,6,9,7,2019-06-09,"950","NK",20416,13495,1349505,33495,"MSY",10821,1082106,30852,"BWI","1109",-6.00,0.00,
2,6,10,1,2019-06-10,"950","NK",20416,13495,1349505,33495,"MSY",10821,1082106,30852,"BWI","1116",1.00,1.00,
2,6,11,2,2019-06-11,"950","NK",20416,13495,1349505,33495,"MSY",10821,1082106,30852,"BWI","1110",-5.00,0.00,
2,6,12,3,2019-06-12,"950","NK",20416,13495,1349505,33495,"MSY",10821,1082106,30852,"BWI","1110",-5.00,0.00,
2,6,13,4,2019-06-13,"950","NK",20416,13495,1349505,33495,"MSY",10821,1082106,30852,"BWI","1110",-5.00,0.00,
2,6,14,5,2019-06-14,"950","NK",20416,13495,1349505,33495,"MSY",10821,1082106,30852,"BWI","1139",24.00,24.00,
2,6,15,6,2019-06-15,"950","NK",20416,13495,1349505,33495,"MSY",10821,1082106,30852,"BWI","1120",5.00,5.00,
2,6,16,7,2019-06-16,"950","NK",20416,13495,1349505,33495,"MSY",10821,1082106,30852,"BWI","1113",-2.00,0.00,
2,6,17,1,2019-06-17,"950","NK",20416,13495,1349505,33495,"MSY",10821,1082106,30852,"BWI","1109",-6.00,0.00,
2,6,18,2,2019-06-18,"950","NK",20416,13495,1349505,33495,"MSY",10821,1082106,30852,"BWI","1110",-5.00,0.00,
2,6,19,3,2019-06-19,"950","NK",20416,13495,1349505,33495,"MSY",10821,1082106,30852,"BWI","1109",-6.00,0.00,
2,6,20,4,2019-06-20,"950","NK",20416,13495,1349505,33495,"MSY",10821,1082106,30852,"BWI","1114",-1.00,0.00,
2,6,21,5,2019-06-21,"950","NK",20416,13495,1349505,33495,"MSY",10821,1082106,30852,"BWI","1108",-7.00,0.00,
2,6,22,6,2019-06-22,"950","NK",20416,13495,1349505,33495,"MSY",10821,1082106,30852,"BWI","1111",-4.00,0.00,
2,6,23,7,2019-06-23,"950","NK",20416,13495,1349505,33495,"MSY",10821,1082106,30852,"BWI","1106",-9.00,0.00,
2,6,24,1,2019-06-24,"950","NK",20416,13495,1349505,33495,"MSY",10821,1082106,30852,"BWI","1216",61.00,61.00,
2,6,25,2,2019-06-25,"950","NK",20416,13495,1349505,33495,"MSY",10821,1082106,30852,"BWI","1156",41.00,41.00,
2,6,26,3,2019-06-26,"950","NK",20416,13495,1349505,33495,"MSY",10821,1082106,30852,"BWI","1104",-11.00,0.00,
2,6,27,4,2019-06-27,"950","NK",20416,13495,1349505,33495,"MSY",10821,1082106,30852,"BWI","1112",-3.00,0.00,
2,6,28,5,2019-06-28,"950","NK",20416,13495,1349505,33495,"MSY",10821,1082106,30852,"BWI","1101",-14.00,0.00,
2,6,29,6,2019-06-29,"950","NK",20416,13495,1349505,33495,"MSY",10821,1082106,30852,"BWI","1110",-5.00,0.00,
2,6,30,7,2019-06-30,"950","NK",20416,13495,1349505,33495,"MSY",10821,1082106,30852,"BWI","1200",45.00,45.00,
2,6,1,6,2019-06-01,"968","NK",20416,13930,1393007,30977,"ORD",10821,1082106,30852,"BWI","0242",377.00,377.00,
2,6,2,7,2019-06-02,"968","NK",20416,13930,1393007,30977,"ORD",10821,1082106,30852,"BWI","2019",-6.00,0.00,
2,6,3,1,2019-06-03,"968","NK",20416,13930,1393007,30977,"ORD",10821,1082106,30852,"BWI","2030",5.00,5.00,
2,6,4,2,2019-06-04,"968","NK",20416,13930,1393007,30977,"ORD",10821,1082106,30852,"BWI","2020",-5.00,0.00,
2,6,5,3,2019-06-05,"968","NK",20416,13930,1393007,30977,"ORD",10821,1082106,30852,"BWI","2125",60.00,60.00,
2,6,6,4,2019-06-06,"968","NK",20416,13930,1393007,30977,"ORD",10821,1082106,30852,"BWI","2040",15.00,15.00,
2,6,7,5,2019-06-07,"968","NK",20416,13930,1393007,30977,"ORD",10821,1082106,30852,"BWI","2026",1.00,1.00,
2,6,8,6,2019-06-08,"968","NK",20416,13930,1393007,30977,"ORD",10821,1082106,30852,"BWI","2024",-1.00,0.00,
2,6,9,7,2019-06-09,"968","NK",20416,13930,1393007,30977,"ORD",10821,1082106,30852,"BWI","2113",48.00,48.00,
2,6,10,1,2019-06-10,"968","NK",20416,13930,1393007,30977,"ORD",10821,1082106,30852,"BWI","2132",67.00,67.00,
2,6,11,2,2019-06-11,"968","NK",20416,13930,1393007,30977,"ORD",10821,1082106,30852,"BWI","0101",276.00,276.00,
2,6,12,3,2019-06-12,"968","NK",20416,13930,1393007,30977,"ORD",10821,1082106,30852,"BWI","2024",-1.00,0.00,
2,6,13,4,2019-06-13,"968","NK",20416,13930,1393007,30977,"ORD",10821,1082106,30852,"BWI","2105",40.00,40.00,
2,6,14,5,2019-06-14,"968","NK",20416,13930,1393007,30977,"ORD",10821,1082106,30852,"BWI","2022",-3.00,0.00,
2,6,15,6,2019-06-15,"968","NK",20416,13930,1393007,30977,"ORD",10821,1082106,30852,"BWI","2100",35.00,35.00,
2,6,16,7,2019-06-16,"968","NK",20416,13930,1393007,30977,"ORD",10821,1082106,30852,"BWI","2350",205.00,205.00,
2,6,17,1,2019-06-17,"968","NK",20416,13930,1393007,30977,"ORD",10821,1082106,30852,"BWI","2115",50.00,50.00,
2,6,18,2,2019-06-18,"968","NK",20416,13930,1393007,30977,"ORD",10821,1082106,30852,"BWI","2022",-3.00,0.00,
2,6,19,3,2019-06-19,"968","NK",20416,13930,1393007,30977,"ORD",10821,1082106,30852,"BWI","2111",46.00,46.00,
2,6,20,4,2019-06-20,"968","NK",20416,13930,1393007,30977,"ORD",10821,1082106,30852,"BWI","2008",-17.00,0.00,
2,6,21,5,2019-06-21,"968","NK",20416,13930,1393007,30977,"ORD",10821,1082106,30852,"BWI","2023",-2.00,0.00,
2,6,22,6,2019-06-22,"968","NK",20416,13930,1393007,30977,"ORD",10821,1082106,30852,"BWI","2058",33.00,33.00,
2,6,23,7,2019-06-23,"968","NK",20416,13930,1393007,30977,"ORD",10821,1082106,30852,"BWI","2315",170.00,170.00,
2,6,24,1,2019-06-24,"968","NK",20416,13930,1393007,30977,"ORD",10821,1082106,30852,"BWI","2214",109.00,109.00,
2,6,25,2,2019-06-25,"968","NK",20416,13930,1393007,30977,"ORD",10821,1082106,30852,"BWI","2156",91.00,91.00,
2,6,26,3,2019-06-26,"968","NK",20416,13930,1393007,30977,"ORD",10821,1082106,30852,"BWI","2045",20.00,20.00,
2,6,27,4,2019-06-27,"968","NK",20416,13930,1393007,30977,"ORD",10821,1082106,30852,"BWI","2214",109.00,109.00,
2,6,28,5,2019-06-28,"968","NK",20416,13930,1393007,30977,"ORD",10821,1082106,30852,"BWI","2119",54.00,54.00,
2,6,29,6,2019-06-29,"968","NK",20416,13930,1393007,30977,"ORD",10821,1082106,30852,"BWI","2213",108.00,108.00,
2,6,30,7,2019-06-30,"968","NK",20416,13930,1393007,30977,"ORD",10821,1082106,30852,"BWI","",,,
2,6,1,6,2019-06-01,"969","NK",20416,10821,1082106,30852,"BWI",13930,1393007,30977,"ORD","0604",-1.00,0.00,
2,6,2,7,2019-06-02,"969","NK",20416,10821,1082106,30852,"BWI",13930,1393007,30977,"ORD","0610",5.00,5.00,
2,6,3,1,2019-06-03,"969","NK",20416,10821,1082106,30852,"BWI",13930,1393007,30977,"ORD","0559",-6.00,0.00,
2,6,4,2,2019-06-04,"969","NK",20416,10821,1082106,30852,"BWI",13930,1393007,30977,"ORD","0558",-7.00,0.00,
2,6,5,3,2019-06-05,"969","NK",20416,10821,1082106,30852,"BWI",13930,1393007,30977,"ORD","0611",6.00,6.00,
2,6,6,4,2019-06-06,"969","NK",20416,10821,1082106,30852,"BWI",13930,1393007,30977,"ORD","0601",-4.00,0.00,
2,6,7,5,2019-06-07,"969","NK",20416,10821,1082106,30852,"BWI",13930,1393007,30977,"ORD","0615",10.00,10.00,
2,6,8,6,2019-06-08,"969","NK",20416,10821,1082106,30852,"BWI",13930,1393007,30977,"ORD","0614",9.00,9.00,
2,6,9,7,2019-06-09,"969","NK",20416,10821,1082106,30852,"BWI",13930,1393007,30977,"ORD","0608",3.00,3.00,
2,6,10,1,2019-06-10,"969","NK",20416,10821,1082106,30852,"BWI",13930,1393007,30977,"ORD","0618",13.00,13.00,
2,6,11,2,2019-06-11,"969","NK",20416,10821,1082106,30852,"BWI",13930,1393007,30977,"ORD","0605",0.00,0.00,
2,6,12,3,2019-06-12,"969","NK",20416,10821,1082106,30852,"BWI",13930,1393007,30977,"ORD","0623",18.00,18.00,
2,6,13,4,2019-06-13,"969","NK",20416,10821,1082106,30852,"BWI",13930,1393007,30977,"ORD","0604",-1.00,0.00,
2,6,14,5,2019-06-14,"969","NK",20416,10821,1082106,30852,"BWI",13930,1393007,30977,"ORD","0602",-3.00,0.00,
2,6,15,6,2019-06-15,"969","NK",20416,10821,1082106,30852,"BWI",13930,1393007,30977,"ORD","0608",3.00,3.00,
2,6,16,7,2019-06-16,"969","NK",20416,10821,1082106,30852,"BWI",13930,1393007,30977,"ORD","0614",9.00,9.00,
2,6,17,1,2019-06-17,"969","NK",20416,10821,1082106,30852,"BWI",13930,1393007,30977,"ORD","0611",6.00,6.00,
2,6,18,2,2019-06-18,"969","NK",20416,10821,1082106,30852,"BWI",13930,1393007,30977,"ORD","0627",22.00,22.00,
2,6,19,3,2019-06-19,"969","NK",20416,10821,1082106,30852,"BWI",13930,1393007,30977,"ORD","0602",-3.00,0.00,
2,6,20,4,2019-06-20,"969","NK",20416,10821,1082106,30852,"BWI",13930,1393007,30977,"ORD","0607",2.00,2.00,
2,6,21,5,2019-06-21,"969","NK",20416,10821,1082106,30852,"BWI",13930,1393007,30977,"ORD","0626",21.00,21.00,
2,6,22,6,2019-06-22,"969","NK",20416,10821,1082106,30852,"BWI",13930,1393007,30977,"ORD","0610",5.00,5.00,
2,6,23,7,2019-06-23,"969","NK",20416,10821,1082106,30852,"BWI",13930,1393007,30977,"ORD","0720",75.00,75.00,
2,6,24,1,2019-06-24,"969","NK",20416,10821,1082106,30852,"BWI",13930,1393007,30977,"ORD","0602",-3.00,0.00,
2,6,25,2,2019-06-25,"969","NK",20416,10821,1082106,30852,"BWI",13930,1393007,30977,"ORD","0614",9.00,9.00,
2,6,26,3,2019-06-26,"969","NK",20416,10821,1082106,30852,"BWI",13930,1393007,30977,"ORD","0616",11.00,11.00,
2,6,27,4,2019-06-27,"969","NK",20416,10821,1082106,30852,"BWI",13930,1393007,30977,"ORD","0609",4.00,4.00,
2,6,28,5,2019-06-28,"969","NK",20416,10821,1082106,30852,"BWI",13930,1393007,30977,"ORD","0606",1.00,1.00,
2,6,29,6,2019-06-29,"969","NK",20416,10821,1082106,30852,"BWI",13930,1393007,30977,"ORD","0605",0.00,0.00,
2,6,30,7,2019-06-30,"969","NK",20416,10821,1082106,30852,"BWI",13930,1393007,30977,"ORD","0601",-4.00,0.00,
2,6,4,2,2019-06-04,"1242","F9",20436,13204,1320402,31454,"MCO",10821,1082106,30852,"BWI","1351",-3.00,0.00,
2,6,4,2,2019-06-04,"1243","F9",20436,10821,1082106,30852,"BWI",13204,1320402,31454,"MCO","1706",-5.00,0.00,
2,6,5,3,2019-06-05,"226","F9",20436,11292,1129202,30325,"DEN",10821,1082106,30852,"BWI","0530",0.00,0.00,
2,6,5,3,2019-06-05,"227","F9",20436,10821,1082106,30852,"BWI",11292,1129202,30325,"DEN","1144",0.00,0.00,
2,6,6,4,2019-06-06,"1242","F9",20436,13204,1320402,31454,"MCO",10821,1082106,30852,"BWI","",,,
2,6,6,4,2019-06-06,"1243","F9",20436,10821,1082106,30852,"BWI",13204,1320402,31454,"MCO","",,,
2,6,7,5,2019-06-07,"226","F9",20436,11292,1129202,30325,"DEN",10821,1082106,30852,"BWI","0527",-3.00,0.00,
2,6,7,5,2019-06-07,"227","F9",20436,10821,1082106,30852,"BWI",11292,1129202,30325,"DEN","1147",3.00,3.00,
2,6,8,6,2019-06-08,"226","F9",20436,11292,1129202,30325,"DEN",10821,1082106,30852,"BWI","0525",-5.00,0.00,
2,6,8,6,2019-06-08,"227","F9",20436,10821,1082106,30852,"BWI",11292,1129202,30325,"DEN","1146",2.00,2.00,
2,6,9,7,2019-06-09,"1242","F9",20436,13204,1320402,31454,"MCO",10821,1082106,30852,"BWI","1748",211.00,211.00,
2,6,9,7,2019-06-09,"1243","F9",20436,10821,1082106,30852,"BWI",13204,1320402,31454,"MCO","2125",241.00,241.00,
2,6,10,1,2019-06-10,"226","F9",20436,11292,1129202,30325,"DEN",10821,1082106,30852,"BWI","0529",-1.00,0.00,
2,6,10,1,2019-06-10,"227","F9",20436,10821,1082106,30852,"BWI",11292,1129202,30325,"DEN","1134",-10.00,0.00,
2,6,11,2,2019-06-11,"3241","OO",20304,10821,1082106,30852,"BWI",13930,1393007,30977,"ORD","1044",2.00,2.00,
2,6,11,2,2019-06-11,"3241","OO",20304,13930,1393007,30977,"ORD",10821,1082106,30852,"BWI","0705",0.00,0.00,
2,6,12,3,2019-06-12,"3241","OO",20304,10821,1082106,30852,"BWI",13930,1393007,30977,"ORD","1039",-3.00,0.00,
2,6,12,3,2019-06-12,"3241","OO",20304,13930,1393007,30977,"ORD",10821,1082106,30852,"BWI","0704",-1.00,0.00,
2,6,30,7,2019-06-30,"3241","OO",20304,10821,1082106,30852,"BWI",13930,1393007,30977,"ORD","1033",-9.00,0.00,
2,6,30,7,2019-06-30,"3241","OO",20304,13930,1393007,30977,"ORD",10821,1082106,30852,"BWI","0702",-3.00,0.00,
2,6,1,6,2019-06-01,"3703","WN",19393,10140,1014005,30140,"ABQ",10821,1082106,30852,"BWI","0947",2.00,2.00,
2,6,1,6,2019-06-01,"2848","WN",19393,10257,1025702,30257,"ALB",10821,1082106,30852,"BWI","1614",-6.00,0.00,
2,6,1,6,2019-06-01,"3524","WN",19393,10257,1025702,30257,"ALB",10821,1082106,30852,"BWI","0555",-5.00,0.00,
2,6,1,6,2019-06-01,"3536","WN",19393,10257,1025702,30257,"ALB",10821,1082106,30852,"BWI","0837",-3.00,0.00,
2,6,1,6,2019-06-01,"3609","WN",19393,10257,1025702,30257,"ALB",10821,1082106,30852,"BWI","1122",2.00,2.00,
2,6,1,6,2019-06-01,"2323","WN",19393,10397,1039707,30397,"ATL",10821,1082106,30852,"BWI","0621",6.00,6.00,
2,6,1,6,2019-06-01,"2325","WN",19393,10397,1039707,30397,"ATL",10821,1082106,30852,"BWI","0836",46.00,46.00,
2,6,1,6,2019-06-01,"4331","WN",19393,10397,1039707,30397,"ATL",10821,1082106,30852,"BWI","1700",0.00,0.00,
2,6,1,6,2019-06-01,"5002","WN",19393,10397,1039707,30397,"ATL",10821,1082106,30852,"BWI","1112",-3.00,0.00,
2,6,1,6,2019-06-01,"2719","WN",19393,10423,1042302,30423,"AUS",10821,1082106,30852,"BWI","1110",-5.00,0.00,
2,6,1,6,2019-06-01,"1062","WN",19393,10529,1052906,30529,"BDL",10821,1082106,30852,"BWI","0556",-4.00,0.00,
2,6,1,6,2019-06-01,"3087","WN",19393,10529,1052906,30529,"BDL",10821,1082106,30852,"BWI","1803",-7.00,0.00,
2,6,1,6,2019-06-01,"3674","WN",19393,10529,1052906,30529,"BDL",10821,1082106,30852,"BWI","0706",-4.00,0.00,
2,6,1,6,2019-06-01,"4123","WN",19393,10529,1052906,30529,"BDL",10821,1082106,30852,"BWI","1645",10.00,10.00,
2,6,1,6,2019-06-01,"5280","WN",19393,10529,1052906,30529,"BDL",10821,1082106,30852,"BWI","1303",-2.00,0.00,
2,6,1,6,2019-06-01,"2540","WN",19393,10599,1059904,30599,"BHM",10821,1082106,30852,"BWI","1737",2.00,2.00,
2,6,1,6,2019-06-01,"2446","WN",19393,10693,1069302,30693,"BNA",10821,1082106,30852,"BWI","0627",2.00,2.00,
2,6,1,6,2019-06-01,"3597","WN",19393,10693,1069302,30693,"BNA",10821,1082106,30852,"BWI","1858",-7.00,0.00,
2,6,1,6,2019-06-01,"4835","WN",19393,10693,1069302,30693,"BNA",10821,1082106,30852,"BWI","1348",18.00,18.00,
2,6,1,6,2019-06-01,"5344","WN",19393,10693,1069302,30693,"BNA",10821,1082106,30852,"BWI","1005",5.00,5.00,
2,6,1,6,2019-06-01,"6956","WN",19393,10693,1069302,30693,"BNA",10821,1082106,30852,"BWI","",,,
2,6,1,6,2019-06-01,"3533","WN",19393,10721,1072102,30721,"BOS",10821,1082106,30852,"BWI","1915",140.00,140.00,
2,6,1,6,2019-06-01,"3560","WN",19393,10721,1072102,30721,"BOS",10821,1082106,30852,"BWI","2002",2.00,2.00,
2,6,1,6,2019-06-01,"4146","WN",19393,10721,1072102,30721,"BOS",10821,1082106,30852,"BWI","0528",-2.00,0.00,
2,6,1,6,2019-06-01,"4411","WN",19393,10721,1072102,30721,"BOS",10821,1082106,30852,"BWI","1047",-3.00,0.00,
2,6,1,6,2019-06-01,"4577","WN",19393,10721,1072102,30721,"BOS",10821,1082106,30852,"BWI","1800",0.00,0.00,
2,6,1,6,2019-06-01,"5201","WN",19393,10721,1072102,30721,"BOS",10821,1082106,30852,"BWI","1222",-3.00,0.00,
2,6,1,6,2019-06-01,"2880","WN",19393,10792,1079206,30792,"BUF",10821,1082106,30852,"BWI","1634",14.00,14.00,
2,6,1,6,2019-06-01,"2944","WN",19393,10792,1079206,30792,"BUF",10821,1082106,30852,"BWI","0654",-6.00,0.00,
2,6,1,6,2019-06-01,"3709","WN",19393,10792,1079206,30792,"BUF",10821,1082106,30852,"BWI","0543",3.00,3.00,
2,6,1,6,2019-06-01,"4463","WN",19393,10792,1079206,30792,"BUF",10821,1082106,30852,"BWI","1822",-3.00,0.00,
2,6,1,6,2019-06-01,"5371","WN",19393,10792,1079206,30792,"BUF",10821,1082106,30852,"BWI","1134",-1.00,0.00,
2,6,1,6,2019-06-01,"2860","WN",19393,10821,1082106,30852,"BWI",10140,1014005,30140,"ABQ","1346",1.00,1.00,
2,6,1,6,2019-06-01,"3092","WN",19393,10821,1082106,30852,"BWI",10257,1025702,30257,"ALB","2033",-2.00,0.00,
2,6,1,6,2019-06-01,"3553","WN",19393,10821,1082106,30852,"BWI",10257,1025702,30257,"ALB","2228",33.00,33.00,
2,6,1,6,2019-06-01,"3601","WN",19393,10821,1082106,30852,"BWI",10257,1025702,30257,"ALB","0904",-1.00,0.00,
2,6,1,6,2019-06-01,"4721","WN",19393,10821,1082106,30852,"BWI",10257,1025702,30257,"ALB","1649",4.00,4.00,
2,6,1,6,2019-06-01,"2355","WN",19393,10821,1082106,30852,"BWI",10397,1039707,30397,"ATL","1601",11.00,11.00,
2,6,1,6,2019-06-01,"3683","WN",19393,10821,1082106,30852,"BWI",10397,1039707,30397,"ATL","0937",17.00,17.00,
2,6,1,6,2019-06-01,"3732","WN",19393,10821,1082106,30852,"BWI",10397,1039707,30397,"ATL","1758",8.00,8.00,
2,6,1,6,2019-06-01,"4408","WN",19393,10821,1082106,30852,"BWI",10397,1039707,30397,"ATL","2021",-4.00,0.00,
2,6,1,6,2019-06-01,"4914","WN",19393,10821,1082106,30852,"BWI",10423,1042302,30423,"AUS","1419",19.00,19.00,
